LIST.ID	AVTOR1	AVTOR2
1145	13761369	22353	23962
1146	13762137	03342	07083
1147	13768025	01931	25993
1148	13783897	01931	05949
1149	13784153	01941	14273
1150	13784153	01941	19284
1151	13784153	14273	19284
1152	13784409	05949	11666
1153	13788249	07083	13651
1154	13791577	07083	13317
1155	13795592	04310	19549
1156	13796360	04310	19549
1157	13812488	13159	23428
1158	13814873	05949	08727
1159	13814873	05949	16013
1160	13814873	08727	16013
1161	13819481	01935	01941
1162	13822235	03430	35436
1163	13823577	03430	15571
1164	13824345	03430	15571
1165	13825625	03430	15571
1166	13826137	03430	15571
1167	13826393	03430	20495
1168	1383212	02923	04606
1169	1383212	02923	13520
1170	1383212	02923	15067
1171	1383212	04606	13520
1172	1383212	04606	15067
1173	1383212	13520	15067
1174	1384108	23258	23437
1175	13844697	00365	05034
1176	13844697	00365	08992
1177	13844697	00365	12541
1178	13844697	00365	14041
1179	13844697	00365	14642
1180	13844697	05034	08992
1181	13844697	05034	12541
1182	13844697	05034	14041
1183	13844697	05034	14642
1184	13844697	08992	12541
1185	13844697	08992	14041
1186	13844697	08992	14642
1187	13844697	12541	14041
1188	13844697	12541	14642
1189	13844697	14041	14642
1190	13845337	03430	39660
1191	13865049	05949	18504
1192	13897305	13432	18838
1193	13906265	13432	18838
1194	13908057	12181	18838
1195	13920601	01941	14273
1196	13920601	01941	19284
1197	13920601	14273	19284
1198	13941593	05949	24904
1199	13945689	07083	13651
1200	13952729	08992	10458
1201	13952729	08992	11130
1202	13952729	08992	11373
1203	13952729	10458	11130
1204	13952729	10458	11373
1205	13952729	11130	11373
1206	13960537	05949	15518
1207	13960537	05949	17005
1208	13960537	15518	17005
1209	13966937	15127	22353
1210	13972825	02507	18838
1211	13973081	02507	02887
1212	13973081	02507	18838
1213	13973081	02887	18838
1214	13984857	05953	08721
1215	13990745	03430	15571
1216	14018599	01857	02081
1217	14026329	03430	05949
1218	14026329	03430	24904
1219	14026329	05949	24904
1220	14027865	05949	17005
1221	14028121	05949	24751
1222	14067545	03430	23201
1223	14070550	13159	23428
1224	14070550	13159	28405
1225	14070550	23428	28405
1226	14070806	23428	33630
1227	14073433	01395	08398
1228	14073433	01395	09573
1229	14073433	01395	11709
1230	14073433	01395	12040
1231	14073433	01395	12190
1232	14073433	01395	19361
1233	14073433	01395	20037
1234	14073433	08398	09573
1235	14073433	08398	11709
1236	14073433	08398	12040
1237	14073433	08398	12190
1238	14073433	08398	19361
1239	14073433	08398	20037
1240	14073433	09573	11709
1241	14073433	09573	12040
1242	14073433	09573	12190
1243	14073433	09573	19361
1244	14073433	09573	20037
1245	14073433	11709	12040
1246	14073433	11709	12190
1247	14073433	11709	19361
1248	14073433	11709	20037
1249	14073433	12040	12190
1250	14073433	12040	19361
1251	14073433	12040	20037
1252	14073433	12190	19361
1253	14073433	12190	20037
1254	14073433	19361	20037
1255	14074457	22353	23962
1256	14075158	23428	33630
1257	14075481	05949	11754
1258	14076182	08782	23428
1259	14076182	08782	32085
1260	14076182	23428	32085
1261	14076950	23428	33630
1262	14082393	18893	25610
1263	14091784	05953	23005
1264	14092296	08721	20272
1265	14099545	05949	17005
1266	14100313	07083	31192
1267	14117640	11666	21821
1268	14117640	11666	26533
1269	14117640	21821	26533
1270	14120537	07083	28253
1271	14122523	03430	21774
1272	14122523	03430	35436
1273	14122523	21774	35436
1274	14124633	01931	16332
1275	14124633	01931	22402
1276	14124633	16332	22402
1277	14140505	07083	13651
1278	14144601	05949	25571
1279	14157145	05485	07083
1280	14157401	01941	15106
1281	14157401	01941	20271
1282	14157401	15106	20271
1283	14168665	01931	24049
1284	14170457	03342	07083
1285	14170457	03342	15532
1286	14170457	07083	15532
1287	14171737	01931	01941
1288	14171737	01931	02887
1289	14171737	01931	05949
1290	14171737	01941	02887
1291	14171737	01941	05949
1292	14171737	02887	05949
1293	14178393	01931	01941
1294	14178393	01931	12066
1295	14178393	01941	12066
1296	14178905	01467	15137
1297	14179417	05949	15518
1298	14179417	05949	17005
1299	14179417	15518	17005
1300	14179673	02507	02887
1301	14179673	02507	34109
1302	14179673	02887	34109
1303	14180185	02507	02887
1304	14180185	02507	23341
1305	14180185	02507	24999
1306	14180185	02887	23341
1307	14180185	02887	24999
1308	14180185	23341	24999
1309	14180441	12181	18838
1310	14180697	11754	13351
1311	14180697	11754	18504
1312	14180697	11754	20839
1313	14180697	13351	18504
1314	14180697	13351	20839
1315	14180697	18504	20839
1316	14180953	11754	20839
1317	14181209	02507	02887
1318	14181209	02507	37724
1319	14181209	02887	37724
1320	14182233	13432	18838
1321	14182233	13432	28586
1322	14182233	18838	28586
1323	14183513	11960	19361
1324	14184025	03430	15571
1325	14184537	11709	24328
1326	14184793	11709	24184
1327	14194777	05949	17005
1328	14212697	01395	19361
1329	14215195	03430	10499
1330	14215195	03430	37172
1331	14215195	10499	37172
1332	14215707	03430	35436
1333	14221851	03430	30824
1334	14223449	01931	25993
1335	14227545	03425	23467
1336	14231385	05949	17005
1337	14231385	05949	20839
1338	14231385	17005	20839
1339	14240022	10867	11719
1340	14240022	10867	14022
1341	14240022	10867	19111
1342	14240022	11719	14022
1343	14240022	11719	19111
1344	14240022	14022	19111
1345	14252121	07083	31193
1346	14252377	05949	25571
1347	14252633	05949	17005
1348	14257497	05949	17005
1349	14259033	01467	13767
1350	14276441	05949	08727
1351	14276441	05949	16013
1352	14276441	08727	16013
1353	14286425	05949	24751
1354	14286937	05949	17005
1355	14287705	02507	02887
1356	14287705	02507	23341
1357	14287705	02887	23341
1358	14287961	02507	02887
1359	14287961	02507	34109
1360	14287961	02887	34109
1361	14292569	18838	21656
1362	14292825	18838	21656
1363	14293081	09990	18171
1364	14297608	13159	23428
1365	14298457	03342	07083
1366	14298457	03342	15532
1367	14298457	07083	15532
1368	14298632	04310	19549
1369	14298713	07083	13317
1370	14308697	01941	26450
1371	14311257	07083	13317
1372	14311513	03425	19886
1373	14311513	03425	20271
1374	14311513	03425	23467
1375	14311513	19886	20271
1376	14311513	19886	23467
1377	14311513	20271	23467
1378	14317339	09286	21658
1379	14317339	09286	22241
1380	14317339	09286	24270
1381	14317339	09286	24421
1382	14317339	09286	35646
1383	14317339	21658	22241
1384	14317339	21658	24270
1385	14317339	21658	24421
1386	14317339	21658	35646
1387	14317339	22241	24270
1388	14317339	22241	24421
1389	14317339	22241	35646
1390	14317339	24270	24421
1391	14317339	24270	35646
1392	14317339	24421	35646
1393	14334553	15854	20269
1394	14335065	09990	20821
1395	14337113	02507	02887
1396	14337113	02507	18838
1397	14337113	02507	21656
1398	14337113	02887	18838
1399	14337113	02887	21656
1400	14337113	18838	21656
1401	14339161	13432	18838
1402	14339673	05951	13351
1403	14339673	05951	28650
1404	14339673	13351	28650
1405	14340953	03425	19886
1406	14340953	03425	20271
1407	14340953	03425	23467
1408	14340953	19886	20271
1409	14340953	19886	23467
1410	14340953	20271	23467
1411	14351705	09990	15126
1412	14353753	08398	19250
1413	14354777	07083	28253
1414	14355289	03342	18839
1415	14355289	03342	21969
1416	14355289	03342	26522
1417	14355289	18839	21969
1418	14355289	18839	26522
1419	14355289	21969	26522
1420	14362713	01941	15106
1421	14362713	01941	20271
1422	14362713	15106	20271
1423	14369032	04310	19549
1424	14372185	03342	07083
1425	14376470	13159	23428
1426	14376726	13159	23428
1427	14377750	23428	33630
1428	14378329	01931	11220
1429	14378329	01931	13429
1430	14378329	11220	13429
1431	14378585	08398	12190
1432	14378585	08398	22723
1433	14378585	08398	24184
1434	14378585	12190	22723
1435	14378585	12190	24184
1436	14378585	22723	24184
1437	14385753	02507	02887
1438	14385753	02507	25997
1439	14385753	02507	38347
1440	14385753	02887	25997
1441	14385753	02887	38347
1442	14385753	25997	38347
1443	14386952	13159	23428
1444	14389512	04310	19549
1445	14390024	04310	19549
1446	14390280	04310	19549
1447	14417753	05949	11754
1448	14418009	05949	17005
1449	14419033	03425	23467
1450	14419801	05949	20839
1451	14426457	03425	19886
1452	14426457	03425	20271
1453	14426457	03425	23467
1454	14426457	03425	27559
1455	14426457	19886	20271
1456	14426457	19886	23467
1457	14426457	19886	27559
1458	14426457	20271	23467
1459	14426457	20271	27559
1460	14426457	23467	27559
1461	14434649	18893	25610
1462	14437128	13159	23428
1463	14452057	03425	19886
1464	14452057	03425	20271
1465	14452057	03425	23467
1466	14452057	19886	20271
1467	14452057	19886	23467
1468	14452057	20271	23467
1469	14452313	09990	18171
1470	14452825	03342	07083
1471	14498843	08851	13674
1472	14498843	08851	15646
1473	14498843	08851	24276
1474	14498843	08851	34246
1475	14498843	08851	36989
1476	14498843	13674	15646
1477	14498843	13674	24276
1478	14498843	13674	34246
1479	14498843	13674	36989
1480	14498843	15646	24276
1481	14498843	15646	34246
1482	14498843	15646	36989
1483	14498843	24276	34246
1484	14498843	24276	36989
1485	14498843	34246	36989
1486	14499417	16332	22402
1487	14502233	03342	18839
1488	14502233	03342	21969
1489	14502233	03342	26522
1490	14502233	18839	21969
1491	14502233	18839	26522
1492	14502233	21969	26522
1493	1451113	03324	14962
1494	1451113	03324	17837
1495	1451113	14962	17837
1496	14519897	08724	14273
1497	14520665	17005	23904
1498	14544857	00381	04399
1499	14544857	00381	08992
1500	14544857	00381	09085
1501	14544857	04399	08992
1502	14544857	04399	09085
1503	14544857	08992	09085
1504	14551385	03342	18839
1505	14553689	01359	01941
1506	14553689	01359	15106
1507	14553689	01941	15106
1508	14573832	13159	23428
1509	14574344	13159	23428
1510	14574344	13159	28405
1511	14574344	23428	28405
1512	14574425	03342	07083
1513	14596057	02275	12536
1514	14596057	02275	17837
1515	14596057	12536	17837
1516	14607193	00725	03533
1517	14607193	00725	04640
1518	14607193	03533	04640
1519	1460849	00950	09085
1520	1460849	00950	09980
1521	1460849	00950	10594
1522	1460849	00950	14054
1523	1460849	00950	15460
1524	1460849	09085	09980
1525	1460849	09085	10594
1526	1460849	09085	14054
1527	1460849	09085	15460
1528	1460849	09980	10594
1529	1460849	09980	14054
1530	1460849	09980	15460
1531	1460849	10594	14054
1532	1460849	10594	15460
1533	1460849	14054	15460
1534	14614617	01395	05953
1535	14617433	07083	13317
1536	14618457	07083	31192
1537	14621529	03430	27936
1538	14625113	02887	23341
1539	14625369	07083	31487
1540	14626905	05949	11754
1541	14626905	05949	24751
1542	14626905	11754	24751
1543	14627417	18838	21656
1544	14634760	13159	23428
1545	14635035	03430	05474
1546	14635035	03430	35436
1547	14635035	05474	35436
1548	14637401	03425	19886
1549	14637401	03425	20271
1550	14637401	03425	23467
1551	14637401	03425	27559
1552	14637401	19886	20271
1553	14637401	19886	23467
1554	14637401	19886	27559
1555	14637401	20271	23467
1556	14637401	20271	27559
1557	14637401	23467	27559
1558	14637657	03425	19886
1559	14637657	03425	20271
1560	14637657	03425	23467
1561	14637657	03425	27559
1562	14637657	19886	20271
1563	14637657	19886	23467
1564	14637657	19886	27559
1565	14637657	20271	23467
1566	14637657	20271	27559
1567	14637657	23467	27559
1568	1464456	04692	09755
1569	1464456	04692	10893
1570	1464456	09755	10893
1571	14647641	08398	09573
1572	14647641	08398	11709
1573	14647641	08398	12040
1574	14647641	08398	12190
1575	14647641	09573	11709
1576	14647641	09573	12040
1577	14647641	09573	12190
1578	14647641	11709	12040
1579	14647641	11709	12190
1580	14647641	12040	12190
1581	14656345	05949	24904
1582	14657625	07083	13651
1583	14658649	01931	25993
1584	14661721	04310	23005
1585	14672985	05949	24904
1586	14677849	07083	13651
1587	14680153	05949	24751
1588	14680409	16331	20267
1589	14693209	07083	31193
1590	14693209	07083	31487
1591	14693209	31193	31487
1592	14716936	13159	23428
1593	14724630	23428	33630
1594	14761305	17005	20839
1595	14761305	17005	25571
1596	14761305	20839	25571
1597	14761561	05949	20839
1598	14761561	05949	24904
1599	14761561	20839	24904
1600	14761817	17005	24904
1601	14762791	10155	21298
1602	14763353	01941	11754
1603	14800	01902	02114
1604	14800	01902	14109
1605	14800	02114	14109
1606	14811225	17005	23904
1607	14822920	13159	23428
1608	14845529	01941	26450
1609	14845785	01941	19024
1610	14859353	05953	08721
1611	14859865	01941	15106
1612	14860121	01941	39660
1613	14862681	11960	19361
1614	14864217	01931	24904
1615	148906	00142	00755
1616	148906	00142	09788
1617	148906	00755	09788
1618	14892377	08721	08722
1619	14898777	03425	19886
1620	14898777	03425	20271
1621	14898777	03425	23467
1622	14898777	03425	27559
1623	14898777	19886	20271
1624	14898777	19886	23467
1625	14898777	19886	27559
1626	14898777	20271	23467
1627	14898777	20271	27559
1628	14898777	23467	27559
1629	14899289	01395	12040
1630	14899289	01395	19361
1631	14899289	12040	19361
1632	14902361	01467	12303
1633	14902361	01467	24344
1634	14902361	12303	24344
1635	14904153	01941	15106
1636	14904153	01941	24421
1637	14904153	15106	24421
1638	14913625	20272	23005
1639	14914137	19886	20271
1640	14918489	01395	09573
1641	14929753	18750	18893
1642	14930777	02297	18750
1643	14936409	05949	17005
1644	14936409	05949	23904
1645	14936409	17005	23904
1646	14944857	07083	15532
1647	14945575	04648	06989
1648	14945575	04648	07802
1649	14945575	06989	07802
1650	14948697	07083	31487
1651	14953561	05949	25571
1652	14953817	13432	18838
1653	14957657	20272	23005
1654	14968615	02590	02832
1655	14968615	02590	07689
1656	14968615	02832	07689
1657	14977369	18893	19511
1658	14977881	16331	22723
1659	14978393	11686	25607
1660	14994265	08947	25594
1661	1501868	05888	09085
1662	1501868	05888	14642
1663	1501868	05888	18377
1664	1501868	05888	29088
1665	1501868	09085	14642
1666	1501868	09085	18377
1667	1501868	09085	29088
1668	1501868	14642	18377
1669	1501868	14642	29088
1670	1501868	18377	29088
1671	15021145	12181	18838
1672	15026265	04634	05916
1673	15026265	04634	18750
1674	15026265	04634	28254
1675	15026265	04634	28540
1676	15026265	04634	30689
1677	15026265	04634	32555
1678	15026265	05916	18750
1679	15026265	05916	28254
1680	15026265	05916	28540
1681	15026265	05916	30689
1682	15026265	05916	32555
1683	15026265	18750	28254
1684	15026265	18750	28540
1685	15026265	18750	30689
1686	15026265	18750	32555
1687	15026265	28254	28540
1688	15026265	28254	30689
1689	15026265	28254	32555
1690	15026265	28540	30689
1691	15026265	28540	32555
1692	15026265	30689	32555
1693	15027289	05949	17005
1694	15027289	05949	25571
1695	15027289	17005	25571
1696	15036249	13432	18838
1697	15037206	05949	18504
1698	15046745	08721	29707
1699	1505672	01634	08405
1700	1505672	01634	09755
1701	1505672	01634	19045
1702	1505672	01634	24769
1703	1505672	08405	09755
1704	1505672	08405	19045
1705	1505672	08405	24769
1706	1505672	09755	19045
1707	1505672	09755	24769
1708	1505672	19045	24769
1709	15077977	08398	22723
1710	15078745	09990	15126
1711	15079769	20839	23341
